------------------------------------------------------------------------------------------------------------------------------------------------------------------
Domain GRAPH
Species_1	Protein_1	Domain_1	Species_2	Protein_2	Domain_2	E-value_Domain	Weight_Domain	Relationship_domain
UP000000589_10090.fasta	tr|A0A140LJ87|A0A140LJ87_MOUSE	dom1-23-297	UP000000803_7227.fasta	tr|A1ZBL9|A1ZBL9_DROME	dom1-247-537	2.24e-86	0.5947295373299547	Ortholog
UP000000589_10090.fasta	sp|Q8VDU5|SNRK_MOUSE	dom1-11-318	UP000000803_7227.fasta	tr|Q0E981|Q0E981_DROME	dom1-15-282	3.11e-165	1.1422953626556336	Ortholog
UP000000589_10090.fasta	sp|Q9QYZ4|SMOK1_MOUSE	dom1-8-288	UP000000589_10090.fasta	sp|Q03141|MARK3_MOUSE	dom1-55-329	4.10e-78	0.5863446129251607	In_Paralog
UP000000803_7227.fasta	tr|M9NGC6|M9NGC6_DROME	dom2-838-1012	UP000000803_7227.fasta	tr|A0A0B4KF69|A0A0B4KF69_DROME	dom2-587-763	3.54e-86	0.6474419691442447	In_Paralog
UP000000589_10090.fasta	sp|Q5RJI5|BRSK1_MOUSE	dom1-30-352	UP000005640_9606.fasta	sp|Q8TDC3|BRSK1_HUMAN	dom1-30-352	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q8BM85|TBCK_MOUSE	dom1-1-273	UP000005640_9606.fasta	sp|Q8TEA7|TBCK_HUMAN	dom1-1-273	0.0	1.3887478330521312	Ortholog
UP000000803_7227.fasta	tr|E1JHB7|E1JHB7_DROME	dom1-935-1335	UP000005640_9606.fasta	sp|P17948|VGFR1_HUMAN	dom1-827-1156	2.24e-96	0.6641669289825612	Ortholog
UP000000803_7227.fasta	sp|Q9V3I5|JIL1_DROME	dom2-623-886	UP000000589_10090.fasta	sp|Q8BWQ5|DCLK3_MOUSE	dom1-512-773	1.73e-32	0.22054672323890792	Ortholog
UP000005640_9606.fasta	sp|P29322|EPHA8_HUMAN	dom1-635-894	UP000000803_7227.fasta	tr|Q9V4E5|Q9V4E5_DROME	dom1-707-1001	5.21e-138	0.9532584706315593	Ortholog
UP000005640_9606.fasta	sp|Q9UQM7|KCC2A_HUMAN	dom1-9-274	UP000000803_7227.fasta	sp|Q00168|KCC2A_DROME	dom1-12-294	3.12e-172	1.1908918558166535	Ortholog
UP000000803_7227.fasta	sp|O61661|CHK1_DROME	dom1-21-279	UP000005640_9606.fasta	sp|O14757|CHK1_HUMAN	dom1-9-293	7.43e-117	0.8063695631968836	Ortholog
UP000000803_7227.fasta	sp|P49071|MAPK2_DROME	dom1-17-283	UP000005640_9606.fasta	sp|P49137|MAPK2_HUMAN	dom1-49-332	5.94e-142	0.9806379902234494	Ortholog
UP000000803_7227.fasta	sp|O62618|MK38A_DROME	dom1-23-312	UP000000589_10090.fasta	sp|P47811|MK14_MOUSE	dom1-18-308	2.69e-163	1.1288453961994742	Ortholog
UP000000589_10090.fasta	sp|Q9WUT3|KS6A2_MOUSE	dom1-59-373	UP000005640_9606.fasta	sp|Q15349|KS6A2_HUMAN	dom1-59-334	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|O88697|STK16_MOUSE	dom1-20-296	UP000005640_9606.fasta	sp|O75716|STK16_HUMAN	dom1-20-296	0.0	1.3887478330521312	Ortholog
UP000005640_9606.fasta	sp|P07947|YES_HUMAN	dom1-277-534	UP000000803_7227.fasta	sp|Q9V9J3|SRC42_DROME	dom1-241-502	2.31e-119	0.8237801339202832	Ortholog
UP000000803_7227.fasta	sp|Q9VA38|WARTS_DROME	dom1-719-1020	UP000005640_9606.fasta	sp|O95835|LATS1_HUMAN	dom1-705-1011	1.84e-171	1.1855405713702818	Ortholog
UP000000589_10090.fasta	sp|P83510|TNIK_MOUSE	dom1-25-291	UP000000803_7227.fasta	tr|Q9W002|Q9W002_DROME	dom1-32-309	6.16e-173	1.1957842330749031	Ortholog
UP000000803_7227.fasta	tr|Q9VHH2|Q9VHH2_DROME	dom1-28-318	UP000005640_9606.fasta	sp|Q99570|PI3R4_HUMAN	dom1-26-313	7.21e-106	0.7300790728187391	Ortholog
UP000005640_9606.fasta	sp|Q9H4B4|PLK3_HUMAN	dom1-58-321	UP000000803_7227.fasta	sp|P52304|POLO_DROME	dom1-25-321	2.81e-99	0.6843144777135801	Ortholog
UP000000589_10090.fasta	sp|Q6P1C1|IPPK_MOUSE	dom1-13-453	UP000000803_7227.fasta	sp|Q9W2Q7|IPPK_DROME	dom1-51-350	4.06e-18	0.12076185892226113	Ortholog
UP000000589_10090.fasta	sp|Q04736|YES_MOUSE	dom1-275-532	UP000000803_7227.fasta	sp|Q9V9J3|SRC42_DROME	dom1-241-502	1.43e-119	0.8252263477388956	Ortholog
UP000000589_10090.fasta	sp|P70336|ROCK2_MOUSE	dom1-92-359	UP000005640_9606.fasta	sp|O75116|ROCK2_HUMAN	dom1-92-359	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q80Y86|MK15_MOUSE	dom1-14-308	UP000005640_9606.fasta	sp|Q8TD08|MK15_HUMAN	dom1-13-307	1.59e-178	1.234587122316482	Ortholog
UP000000589_10090.fasta	sp|Q9JHG7|PK3CG_MOUSE	dom1-724-1095	UP000000803_7227.fasta	tr|P91634|P91634_DROME	dom1-722-1086	3.42e-104	0.7184407351992147	Ortholog
UP000000589_10090.fasta	sp|Q8CIP4|MARK4_MOUSE	dom1-56-321	UP000000803_7227.fasta	tr|A1ZBL9|A1ZBL9_DROME	dom1-247-537	3.50e-175	1.2113764873324933	Ortholog
UP000000589_10090.fasta	sp|P28652|KCC2B_MOUSE	dom1-13-345	UP000005640_9606.fasta	sp|Q13557|KCC2D_HUMAN	dom1-10-294	0.0	1.3887478330521312	Ortholog
UP000000803_7227.fasta	sp|Q24210|CSKP_DROME	dom1-12-278	UP000005640_9606.fasta	sp|O14936|CSKP_HUMAN	dom1-12-277	1.14e-139	0.9647846115263129	Ortholog
UP000000589_10090.fasta	sp|Q62070|PIM2_MOUSE	dom1-89-345	UP000005640_9606.fasta	sp|Q9P1W9|PIM2_HUMAN	dom1-32-297	4.71e-175	1.210481072288745	Ortholog
UP000005640_9606.fasta	sp|P0C1S8|WEE2_HUMAN	dom1-212-486	UP000000803_7227.fasta	sp|P54350|WEE1_DROME	dom1-235-517	2.85e-90	0.6217782008049005	Ortholog
UP000005640_9606.fasta	sp|Q9UQ88|CD11A_HUMAN	dom1-426-711	UP000000589_10090.fasta	sp|P24788|CD11B_MOUSE	dom1-427-712	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	tr|A0A3B2WD63|A0A3B2WD63_MOUSE	dom1-25-296	UP000005640_9606.fasta	sp|Q96L34|MARK4_HUMAN	dom1-56-321	2.18e-77	0.5323177621146914	Ortholog
UP000000589_10090.fasta	tr|A2AQX6|A2AQX6_MOUSE	dom1-21-307	UP000000589_10090.fasta	tr|J3QK59|J3QK59_MOUSE	dom1-23-287	6.31e-85	0.6379632406243474	In_Paralog
UP000005640_9606.fasta	sp|P42679|MATK_HUMAN	dom1-228-481	UP000000803_7227.fasta	tr|Q8INJ8|Q8INJ8_DROME	dom1-798-1046	1.21e-97	0.6729678590121068	Ortholog
UP000000589_10090.fasta	sp|P54754|EPHB3_MOUSE	dom1-624-890	UP000005640_9606.fasta	sp|P54753|EPHB3_HUMAN	dom1-629-894	0.0	1.3887478330521312	Ortholog
UP000005640_9606.fasta	sp|Q12851|M4K2_HUMAN	dom1-11-273	UP000000803_7227.fasta	tr|A1ZBH7|A1ZBH7_DROME	dom1-25-305	1.22e-148	1.0270737363200155	Ortholog
UP000000589_10090.fasta	sp|Q8VCR8|MYLK2_MOUSE	dom1-300-557	UP000000803_7227.fasta	tr|A0A0B4KG35|A0A0B4KG35_DROME	dom1-7619-7896	6.72e-99	0.6816851409353679	Ortholog
UP000005640_9606.fasta	sp|Q8WXR4|MYO3B_HUMAN	dom1-27-293	UP000000803_7227.fasta	tr|Q9W002|Q9W002_DROME	dom1-32-309	9.48e-95	0.6528725183908348	Ortholog
UP000000589_10090.fasta	sp|P0C5K0|SBK3_MOUSE	dom1-43-304	UP000005640_9606.fasta	sp|P0C264|SBK3_HUMAN	dom1-43-304	1.20e-130	0.9021362775645503	Ortholog
UP000000589_10090.fasta	tr|J3QK59|J3QK59_MOUSE	dom1-23-287	UP000005640_9606.fasta	sp|Q7KZI7|MARK2_HUMAN	dom1-52-317	7.91e-89	0.6117560824824195	Ortholog
UP000000803_7227.fasta	sp|Q07407|FGFR1_DROME	dom1-413-693	UP000000589_10090.fasta	sp|Q61851|FGFR3_MOUSE	dom1-466-748	1.43e-114	0.7905076519125923	Ortholog
UP000005640_9606.fasta	sp|Q8IVW4|CDKL3_HUMAN	dom1-1-292	UP000000803_7227.fasta	tr|Q9VMN3|Q9VMN3_DROME	dom1-47-335	2.05e-91	0.6297155265437857	Ortholog
UP000000589_10090.fasta	sp|Q62413|EPHA6_MOUSE	dom1-630-931	UP000000803_7227.fasta	tr|Q9V4E5|Q9V4E5_DROME	dom1-707-1001	2.61e-132	0.9136805268057677	Ortholog
UP000000589_10090.fasta	sp|Q9EQC5|SCYL1_MOUSE	dom1-29-261	UP000000803_7227.fasta	tr|Q9VAH7|Q9VAH7_DROME	dom1-15-261	1.50e-82	0.5681638797792088	Ortholog
UP000000589_10090.fasta	sp|P70182|PI51A_MOUSE	dom1-65-440	UP000005640_9606.fasta	sp|Q99755|PI51A_HUMAN	dom1-80-455	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q62270|SRMS_MOUSE	dom1-233-489	UP000005640_9606.fasta	sp|Q9H3Y6|SRMS_HUMAN	dom1-229-482	2.51e-166	1.1498854713600957	Ortholog
UP000000589_10090.fasta	sp|Q04859|MAK_MOUSE	dom1-4-303	UP000005640_9606.fasta	sp|P20794|MAK_HUMAN	dom1-4-284	0.0	1.3887478330521312	Ortholog
UP000000803_7227.fasta	tr|Q7KMI3|Q7KMI3_DROME	dom2-494-653	UP000000589_10090.fasta	sp|Q80X41|VRK1_MOUSE	dom1-37-326	1.52e-26	0.17927454385321343	Ortholog
UP000000589_10090.fasta	sp|P97504|BMX_MOUSE	dom1-388-649	UP000005640_9606.fasta	sp|P51813|BMX_HUMAN	dom1-412-674	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|O70126|AURKB_MOUSE	dom1-13-345	UP000005640_9606.fasta	sp|Q96GD4|AURKB_HUMAN	dom1-76-341	3.96e-178	1.2318353319449982	Ortholog
UP000000589_10090.fasta	sp|Q9WVS8|MK07_MOUSE	dom1-54-347	UP000000803_7227.fasta	sp|P40417|ERKA_DROME	dom1-30-326	1.80e-107	0.7412075449913902	Ortholog
UP000000803_7227.fasta	tr|Q9VGP9|Q9VGP9_DROME	dom1-90-368	UP000000803_7227.fasta	tr|Q9VGQ0|Q9VGQ0_DROME	dom1-38-332	1.75e-177	1.3392456480833077	In_Paralog
UP000000589_10090.fasta	sp|Q80V72|IP6K2_MOUSE	dom1-225-440	UP000000803_7227.fasta	tr|Q9W2E9|Q9W2E9_DROME	dom1-303-472	1.50e-52	0.3598517048213892	Ortholog
UP000000589_10090.fasta	sp|Q6PGN3|DCLK2_MOUSE	dom1-387-650	UP000005640_9606.fasta	sp|Q8N568|DCLK2_HUMAN	dom1-394-651	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q8CIP4|MARK4_MOUSE	dom1-56-321	UP000000589_10090.fasta	sp|Q8CIP4|MARK4_MOUSE	dom1-56-321	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|P18654|KS6A3_MOUSE	dom1-68-351	UP000000589_10090.fasta	sp|P18654|KS6A3_MOUSE	dom1-68-351	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q64729|TGFR1_MOUSE	dom1-205-494	UP000000803_7227.fasta	tr|A1Z7L8|A1Z7L8_DROME	dom1-324-614	1.03e-166	1.1525715630933104	Ortholog
UP000005640_9606.fasta	sp|A2A3N6|PIPSL_HUMAN	dom1-27-402	UP000000803_7227.fasta	tr|Q0E8Y1|Q0E8Y1_DROME	dom1-77-478	1.22e-177	1.2284421721125747	Ortholog
UP000005640_9606.fasta	sp|P41743|KPCI_HUMAN	dom1-254-522	UP000000589_10090.fasta	sp|Q62074|KPCI_MOUSE	dom1-253-521	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|P49615|CDK5_MOUSE	dom1-4-289	UP000005640_9606.fasta	sp|Q00535|CDK5_HUMAN	dom1-4-289	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|P97504|BMX_MOUSE	dom1-388-649	UP000000803_7227.fasta	sp|P08630|BTKL_DROME	dom1-518-779	9.06e-111	0.764108998791549	Ortholog
UP000000589_10090.fasta	sp|Q8K274|KT3K_MOUSE	dom1-21-309	UP000005640_9606.fasta	sp|Q9HA64|KT3K_HUMAN	dom1-21-309	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q6P5G0|MK04_MOUSE	dom1-10-312	UP000005640_9606.fasta	sp|P31152|MK04_HUMAN	dom1-10-312	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q8BTI9|PK3CB_MOUSE	dom1-699-1061	UP000005640_9606.fasta	sp|P42338|PK3CB_HUMAN	dom1-705-1067	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q05512|MARK2_MOUSE	dom1-52-320	UP000000803_7227.fasta	tr|A1ZBL9|A1ZBL9_DROME	dom1-247-537	3.14e-179	1.2394787607219524	Ortholog
UP000000589_10090.fasta	sp|Q923T9|KCC2G_MOUSE	dom1-10-272	UP000000803_7227.fasta	sp|Q00168|KCC2A_DROME	dom1-12-294	2.20e-172	1.1919454426449343	Ortholog
UP000000589_10090.fasta	sp|O70161|PI51C_MOUSE	dom1-76-449	UP000005640_9606.fasta	sp|O60331|PI51C_HUMAN	dom1-76-449	0.0	1.3887478330521312	Ortholog
UP000000803_7227.fasta	tr|A0A0B4K7J3|A0A0B4K7J3_DROME	dom1-276-565	UP000005640_9606.fasta	sp|Q04771|ACVR1_HUMAN	dom1-208-497	4.71e-159	1.0993812456445744	Ortholog
UP000000589_10090.fasta	tr|Q8BWE1|Q8BWE1_MOUSE	dom1-1-196	UP000000589_10090.fasta	tr|J3QK59|J3QK59_MOUSE	dom1-23-287	1.68e-44	0.3316704665742626	In_Paralog
UP000000803_7227.fasta	sp|Q9VXE5|PAKM_DROME	dom1-365-620	UP000005640_9606.fasta	sp|Q9P286|PAK5_HUMAN	dom1-447-700	5.67e-160	1.1057655822413934	Ortholog
UP000000803_7227.fasta	sp|P18431|SGG_DROME	dom1-52-338	UP000005640_9606.fasta	sp|P49841|GSK3B_HUMAN	dom1-48-371	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q62407|SPEG_MOUSE	dom2-2961-3213	UP000000803_7227.fasta	sp|A8DYP0|OBSCN_DROME	dom2-3897-4151	4.87e-55	0.3771316323140991	Ortholog
UP000000589_10090.fasta	sp|Q6P1C1|IPPK_MOUSE	dom1-13-453	UP000005640_9606.fasta	sp|Q9H8X2|IPPK_HUMAN	dom1-13-455	0.0	1.3887478330521312	Ortholog
UP000005640_9606.fasta	sp|Q86Y07|VRK2_HUMAN	dom1-29-314	UP000000803_7227.fasta	sp|Q7KRY6|NHK1_DROME	dom1-47-329	1.51e-67	0.4639877548338657	Ortholog
UP000000589_10090.fasta	sp|Q9WTK7|STK11_MOUSE	dom1-44-365	UP000005640_9606.fasta	sp|Q15831|STK11_HUMAN	dom1-44-344	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	tr|Q8BWE1|Q8BWE1_MOUSE	dom1-1-196	UP000000589_10090.fasta	tr|A0A087WRH8|A0A087WRH8_MOUSE	dom1-23-293	4.18e-44	0.32867107604852097	In_Paralog
UP000000589_10090.fasta	sp|O54784|DAPK3_MOUSE	dom1-6-275	UP000005640_9606.fasta	sp|O43293|DAPK3_HUMAN	dom1-6-286	0.0	1.3887478330521312	Ortholog
UP000005640_9606.fasta	sp|Q6ZS72|PEAK3_HUMAN	dom1-173-397	UP000000589_10090.fasta	sp|Q571I4|PRAG1_MOUSE	dom1-972-1294	1.27e-10	0.0687166056899049	Ortholog
UP000000803_7227.fasta	tr|Q8MLX0|Q8MLX0_DROME	dom1-603-882	UP000005640_9606.fasta	sp|P20594|ANPRB_HUMAN	dom1-512-791	2.41e-82	0.5667339848510496	Ortholog
UP000000589_10090.fasta	sp|Q61136|PRP4B_MOUSE	dom1-687-1003	UP000000589_10090.fasta	sp|Q61136|PRP4B_MOUSE	dom1-687-1003	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q91VB2|KCC1G_MOUSE	dom1-23-277	UP000000803_7227.fasta	tr|Q7JMV3|Q7JMV3_DROME	dom1-25-311	5.81e-114	0.7862800251000787	Ortholog
UP000000803_7227.fasta	tr|Q8IMF4|Q8IMF4_DROME	dom2-386-547	UP000005640_9606.fasta	sp|P35790|CHKA_HUMAN	dom1-111-452	7.48e-29	0.19530029104088373	Ortholog
UP000000803_7227.fasta	tr|Q9W3Y1|Q9W3Y1_DROME	dom2-446-561	UP000000589_10090.fasta	sp|Q9Z0H0|CDC7_MOUSE	dom1-52-463	1.75e-34	0.2343995388015508	Ortholog
UP000005640_9606.fasta	sp|Q13153|PAK1_HUMAN	dom1-269-521	UP000005640_9606.fasta	sp|O75914|PAK3_HUMAN	dom1-282-541	0.0	1.5153526438774074	In_Paralog
UP000000589_10090.fasta	sp|P34152|FAK1_MOUSE	dom1-415-738	UP000000803_7227.fasta	tr|B7YZL9|B7YZL9_DROME	dom1-457-740	5.15e-116	0.8005311394358272	Ortholog
UP000000589_10090.fasta	sp|Q8C078|KKCC2_MOUSE	dom1-162-446	UP000005640_9606.fasta	sp|Q96RR4|KKCC2_HUMAN	dom1-165-446	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q9Z2A0|PDPK1_MOUSE	dom1-85-370	UP000005640_9606.fasta	sp|O15530|PDPK1_HUMAN	dom1-81-367	0.0	1.3887478330521312	Ortholog
UP000005640_9606.fasta	sp|Q13237|KGP2_HUMAN	dom1-450-711	UP000000803_7227.fasta	sp|Q03042|KGP1_DROME	dom1-454-727	2.15e-133	0.9212089430255124	Ortholog
UP000000589_10090.fasta	sp|P15209|NTRK2_MOUSE	dom1-537-811	UP000005640_9606.fasta	sp|Q16620|NTRK2_HUMAN	dom1-538-812	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	tr|Q3UT86|Q3UT86_MOUSE	dom1-29-294	UP000005640_9606.fasta	sp|Q7KZI7|MARK2_HUMAN	dom1-52-317	1.31e-89	0.6171784844195927	Ortholog
UP000000589_10090.fasta	sp|Q4FZD7|PLK5_MOUSE	dom1-16-283	UP000000803_7227.fasta	sp|P52304|POLO_DROME	dom1-25-321	2.08e-82	0.5671780627153595	Ortholog
UP000000589_10090.fasta	sp|Q8BVP5|KC1G2_MOUSE	dom1-46-317	UP000005640_9606.fasta	sp|P78368|KC1G2_HUMAN	dom1-46-317	0.0	1.3887478330521312	Ortholog
UP000000803_7227.fasta	sp|P83100|MK14C_DROME	dom1-14-305	UP000000589_10090.fasta	sp|P47811|MK14_MOUSE	dom1-18-308	1.24e-101	0.7006689598771806	Ortholog
UP000000803_7227.fasta	tr|M9PF67|M9PF67_DROME	dom1-34-352	UP000000589_10090.fasta	sp|Q8CFE4|SCYL2_MOUSE	dom1-32-327	1.99e-64	0.4423241487653573	Ortholog
UP000000803_7227.fasta	sp|P23573|CDK2_DROME	dom1-5-287	UP000005640_9606.fasta	sp|P24941|CDK2_HUMAN	dom1-3-286	8.85e-143	0.9863793735562494	Ortholog
UP000000589_10090.fasta	sp|P18654|KS6A3_MOUSE	dom2-408-679	UP000000803_7227.fasta	tr|Q9VR61|Q9VR61_DROME	dom2-568-856	7.45e-113	0.7785865000051441	Ortholog
UP000000589_10090.fasta	sp|Q60700|M3K12_MOUSE	dom1-150-406	UP000000589_10090.fasta	sp|Q60700|M3K12_MOUSE	dom1-150-406	0.0	1.3887478330521312	Ortholog
UP000000803_7227.fasta	tr|M9PE01|M9PE01_DROME	dom1-195-489	UP000005640_9606.fasta	sp|O94921|CDK14_HUMAN	dom1-128-419	1.17e-149	1.034143670785114	Ortholog
UP000000589_10090.fasta	tr|J3KMT3|J3KMT3_MOUSE	dom1-29-294	UP000000589_10090.fasta	tr|Q3UTA8|Q3UTA8_MOUSE	dom1-23-287	0.0	1.5153526438774074	In_Paralog
UP000005640_9606.fasta	sp|Q13464|ROCK1_HUMAN	dom1-76-343	UP000000803_7227.fasta	tr|Q9VXE3|Q9VXE3_DROME	dom1-87-361	1.67e-152	1.0539018680361638	Ortholog
UP000000589_10090.fasta	sp|Q6P9R2|OXSR1_MOUSE	dom1-16-306	UP000000803_7227.fasta	tr|Q7KSD3|Q7KSD3_DROME	dom1-37-326	9.18e-167	1.152918712163088	Ortholog
UP000000589_10090.fasta	sp|Q8C0Q4|NEK11_MOUSE	dom1-30-310	UP000005640_9606.fasta	sp|Q8NG66|NEK11_HUMAN	dom1-29-315	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q80V03|ADCK5_MOUSE	dom1-169-420	UP000005640_9606.fasta	sp|Q3MIX3|ADCK5_HUMAN	dom1-169-409	6.30e-155	1.07072915833578	Ortholog
UP000000589_10090.fasta	sp|O70551|SRPK1_MOUSE	dom1-80-646	UP000000803_7227.fasta	tr|A0A0B4KF69|A0A0B4KF69_DROME	dom2-587-763	1.79e-87	0.6023495618834072	Ortholog
UP000005640_9606.fasta	sp|O43930|PRKY_HUMAN	dom1-44-277	UP000000589_10090.fasta	sp|Q922R0|PRKX_MOUSE	dom1-45-300	1.05e-143	0.9928075676664376	Ortholog
UP000000589_10090.fasta	sp|A0AUV4|SMKY_MOUSE	dom1-22-296	UP000000589_10090.fasta	sp|Q9QYZ4|SMOK1_MOUSE	dom1-8-288	9.02e-102	0.7655924746169119	In_Paralog
UP000000589_10090.fasta	sp|O55098|STK10_MOUSE	dom1-31-303	UP000000803_7227.fasta	tr|Q9W179|Q9W179_DROME	dom1-35-310	3.89e-129	0.8916458961663695	Ortholog
UP000000589_10090.fasta	sp|Q61271|ACV1B_MOUSE	dom1-207-496	UP000000803_7227.fasta	tr|A1Z7L8|A1Z7L8_DROME	dom1-324-614	8.50e-162	1.1184321021768096	Ortholog
UP000000589_10090.fasta	sp|Q9QZ05|E2AK4_MOUSE	dom1-280-538	UP000005640_9606.fasta	sp|Q9P2K8|E2AK4_HUMAN	dom1-280-539	7.51e-169	1.1674117036038087	Ortholog
UP000000589_10090.fasta	sp|Q9WUL6|M3K14_MOUSE	dom1-401-651	UP000005640_9606.fasta	sp|Q99558|M3K14_HUMAN	dom1-399-650	2.29e-176	1.2195994893541016	Ortholog
UP000000589_10090.fasta	sp|Q3TYD6|LMTK2_MOUSE	dom1-136-415	UP000005640_9606.fasta	sp|Q8IWU2|LMTK2_HUMAN	dom1-137-416	0.0	1.3887478330521312	Ortholog
UP000005640_9606.fasta	sp|P22455|FGFR4_HUMAN	dom1-462-747	UP000000803_7227.fasta	sp|Q09147|FGFR2_DROME	dom1-711-1002	6.97e-111	0.7648998588772221	Ortholog
UP000000589_10090.fasta	sp|Q8K0D0|CDK17_MOUSE	dom1-183-473	UP000005640_9606.fasta	sp|Q00537|CDK17_HUMAN	dom1-183-473	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q03141|MARK3_MOUSE	dom1-55-329	UP000005640_9606.fasta	sp|P27448|MARK3_HUMAN	dom1-55-329	0.0	1.3887478330521312	Ortholog
UP000000803_7227.fasta	tr|A1ZAH6|A1ZAH6_DROME	dom1-26-289	UP000000803_7227.fasta	sp|Q9VM90|SBKH_DROME	dom1-101-367	4.48e-66	0.4537644802539313	In_Paralog
UP000000589_10090.fasta	sp|Q9WUN2|TBK1_MOUSE	dom1-9-304	UP000005640_9606.fasta	sp|Q9UHD2|TBK1_HUMAN	dom1-9-304	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|O70172|PI42A_MOUSE	dom1-25-405	UP000000803_7227.fasta	tr|Q8SXX1|Q8SXX1_DROME	dom1-24-403	1.08e-152	1.055216267279595	Ortholog
UP000000589_10090.fasta	sp|Q7TSE6|ST38L_MOUSE	dom1-87-390	UP000005640_9606.fasta	sp|Q9Y2H1|ST38L_HUMAN	dom1-87-383	0.0	1.3887478330521312	Ortholog
UP000000803_7227.fasta	tr|Q9VCL7|Q9VCL7_DROME	dom1-149-409	UP000000589_10090.fasta	sp|Q924X7|STK33_MOUSE	dom1-110-403	8.11e-38	0.25755008457248024	Ortholog
UP000000589_10090.fasta	sp|P31938|MP2K1_MOUSE	dom1-66-363	UP000000803_7227.fasta	sp|Q24324|DSOR1_DROME	dom1-85-364	1.33e-152	1.0545883596295549	Ortholog
UP000000589_10090.fasta	sp|A0A0U1RPR8|GUC2D_MOUSE	dom1-541-814	UP000000589_10090.fasta	sp|Q5SDA5|GUC2F_MOUSE	dom1-524-811	7.08e-99	0.7436590579971971	In_Paralog
UP000000589_10090.fasta	sp|Q8K4K2|TRIB3_MOUSE	dom1-71-315	UP000005640_9606.fasta	sp|Q96RU7|TRIB3_HUMAN	dom1-71-315	1.56e-149	1.0332761287864687	Ortholog
UP000000589_10090.fasta	sp|P55144|TYRO3_MOUSE	dom1-508-784	UP000005640_9606.fasta	sp|Q06418|TYRO3_HUMAN	dom1-518-794	0.0	1.3887478330521312	Ortholog
UP000005640_9606.fasta	sp|O60674|JAK2_HUMAN	dom2-849-1126	UP000000803_7227.fasta	sp|P00522|ABL_DROME	dom1-364-628	7.69e-55	0.3757540126661209	Ortholog
UP000000803_7227.fasta	sp|Q8IPH9|SLOB_DROME	dom1-181-399	UP000005640_9606.fasta	sp|Q7Z7A4|PXK_HUMAN	dom1-149-396	8.09e-42	0.28533248723138793	Ortholog
UP000000589_10090.fasta	sp|Q1HKZ5|M3K13_MOUSE	dom1-147-414	UP000000803_7227.fasta	tr|Q9VW24|Q9VW24_DROME	dom1-139-454	1.31e-139	0.9643654426826255	Ortholog
UP000000803_7227.fasta	tr|Q9VDS9|Q9VDS9_DROME	dom1-580-853	UP000005640_9606.fasta	sp|Q99683|M3K5_HUMAN	dom1-677-962	1.04e-145	1.006723903897591	Ortholog
UP000005640_9606.fasta	sp|P28482|MK01_HUMAN	dom1-25-342	UP000000803_7227.fasta	sp|P40417|ERKA_DROME	dom1-30-326	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|A2AQW0|M3K15_MOUSE	dom1-655-936	UP000000803_7227.fasta	tr|Q9VDS9|Q9VDS9_DROME	dom1-580-853	6.09e-136	0.9389003486508536	Ortholog
UP000000589_10090.fasta	sp|Q60751|IGF1R_MOUSE	dom1-1000-1273	UP000000803_7227.fasta	sp|P09208|INSR_DROME	dom1-1370-1652	1.15e-134	0.9300395781736178	Ortholog
UP000000589_10090.fasta	sp|Q9DBU3|RIOK3_MOUSE	dom1-253-453	UP000005640_9606.fasta	sp|O14730|RIOK3_HUMAN	dom1-253-453	2.07e-148	1.025479380795767	Ortholog
UP000000589_10090.fasta	sp|Q9Z188|DYR1B_MOUSE	dom1-111-431	UP000000803_7227.fasta	sp|P49657|MNB_DROME	dom1-164-484	0.0	1.3887478330521312	Ortholog
UP000000589_10090.fasta	sp|Q61288|ACVL1_MOUSE	dom1-201-490	UP000005640_9606.fasta	sp|P37023|ACVL1_HUMAN	dom1-202-491	0.0	1.3887478330521312	Ortholog
