Species_1	Protein_1	Domain_1	Species_2	Protein_2	Domain_2	E-value_Full	E-value_Domain	Weight_Full	Weight_Domain	Relationship
UP000005640_9606.fasta	sp|P37023|ACVL1_HUMAN	dom1_202_491	UP000000589_10090.fasta	sp|Q61288|ACVL1_MOUSE	dom1_201_490	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P37173|TGFR2_HUMAN	dom1_244_540	UP000000589_10090.fasta	sp|Q62312|TGFR2_MOUSE	dom1_269_565	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P41240|CSK_HUMAN	dom1_192_446	UP000000589_10090.fasta	sp|P41241|CSK_MOUSE	dom1_192_446	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P41240|CSK_HUMAN	dom1_192_446	UP000000803_7227.fasta	tr|Q8INJ8|Q8INJ8_DROME	dom1_798_1046	7.43451410652e-160	3.44976810815e-116	1.12450339969	0.921131232363	Ortholog
UP000005640_9606.fasta	sp|P41279|M3K8_HUMAN	dom1_132_389	UP000000589_10090.fasta	sp|Q07174|M3K8_MOUSE	dom1_132_389	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P41743|KPCI_HUMAN	dom1_254_522	UP000000589_10090.fasta	sp|Q62074|KPCI_MOUSE	dom1_253_521	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P41743|KPCI_HUMAN	dom1_254_522	UP000000803_7227.fasta	sp|A1Z9X0|APKC_DROME	dom1_264_548	1e-200	1e-200	1.41332527025	1.59555447897	Ortholog
UP000005640_9606.fasta	sp|P42336|PK3CA_HUMAN	dom1_695_1064	UP000000589_10090.fasta	sp|P42337|PK3CA_MOUSE	dom1_695_1064	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P42338|PK3CB_HUMAN	dom1_705_1067	UP000000589_10090.fasta	sp|Q8BTI9|PK3CB_MOUSE	dom1_699_1061	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P42345|MTOR_HUMAN	dom1_2115_2482	UP000000589_10090.fasta	sp|Q9JLN9|MTOR_MOUSE	dom1_2115_2482	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P42345|MTOR_HUMAN	dom1_2115_2482	UP000000803_7227.fasta	sp|Q9VK45|TOR_DROME	dom1_2022_2352	1e-200	1e-200	1.41332527025	1.59555447897	Ortholog
UP000005640_9606.fasta	sp|P42356|PI4KA_HUMAN	dom1_1733_2101	UP000000589_10090.fasta	sp|E9Q3L2|PI4KA_MOUSE	dom1_1736_2104	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P42356|PI4KA_HUMAN	dom1_1733_2101	UP000000803_7227.fasta	tr|M9PDM4|M9PDM4_DROME	dom1_1805_2153	1e-200	1e-200	1.41332527025	1.59555447897	Ortholog
UP000005640_9606.fasta	sp|P42679|MATK_HUMAN	dom1_228_481	UP000000589_10090.fasta	sp|P41242|MATK_MOUSE	dom1_227_478	1e-200	1.99499373433e-179	1.01063024955	0.918562741994	Ortholog
UP000005640_9606.fasta	sp|P42680|TEC_HUMAN	dom1_367_621	UP000000589_10090.fasta	sp|P24604|TEC_MOUSE	dom1_366_620	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P42680|TEC_HUMAN	dom1_367_621	UP000000803_7227.fasta	sp|P08630|BTKL_DROME	dom1_518_779	1.6645029288e-172	9.17414846185e-116	1.21389599709	0.917742467226	Ortholog
UP000005640_9606.fasta	sp|P42681|TXK_HUMAN	dom1_269_525	UP000000589_10090.fasta	sp|P42682|TXK_MOUSE	dom1_269_522	1e-200	8.66985582348e-175	1.01063024955	0.894721906994	Ortholog
UP000005640_9606.fasta	sp|P42684|ABL2_HUMAN	dom1_287_542	UP000000589_10090.fasta	sp|Q4JIM5|ABL2_MOUSE	dom1_287_542	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P42685|FRK_HUMAN	dom1_227_494	UP000000589_10090.fasta	sp|Q922K9|FRK_MOUSE	dom1_234_501	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P42685|FRK_HUMAN	dom1_227_494	UP000000803_7227.fasta	sp|Q9V9J3|SRC42_DROME	dom1_241_502	1e-200	3.27481297176e-139	1.41332527025	1.10480032223	Ortholog
UP000005640_9606.fasta	sp|P43250|GRK6_HUMAN	dom1_186_453	UP000000589_10090.fasta	sp|O70293|GRK6_MOUSE	dom1_186_452	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P43403|ZAP70_HUMAN	dom1_338_599	UP000000589_10090.fasta	sp|P43404|ZAP70_MOUSE	dom1_337_594	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P43405|KSYK_HUMAN	dom1_370_635	UP000000589_10090.fasta	sp|P48025|KSYK_MOUSE	dom1_364_629	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P45984|MK09_HUMAN	dom1_26_321	UP000000589_10090.fasta	sp|Q9WTU6|MK09_MOUSE	dom1_26_321	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P45985|MP2K4_HUMAN	dom1_102_396	UP000000589_10090.fasta	sp|P47809|MP2K4_MOUSE	dom1_99_394	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P45985|MP2K4_HUMAN	dom1_102_396	UP000000803_7227.fasta	tr|O61444|O61444_DROME	dom1_117_389	2.26185322247e-151	1.11409155818e-145	1.06455571144	1.15640267313	Ortholog
UP000005640_9606.fasta	sp|P46734|MP2K3_HUMAN	dom1_63_325	UP000000589_10090.fasta	sp|O09110|MP2K3_MOUSE	dom1_62_325	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P48426|PI42A_HUMAN	dom1_25_405	UP000000589_10090.fasta	sp|O70172|PI42A_MOUSE	dom1_25_405	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P48729|KC1A_HUMAN	dom1_17_283	UP000000589_10090.fasta	sp|Q8BK63|KC1A_MOUSE	dom1_17_283	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P48729|KC1A_HUMAN	dom1_17_283	UP000000803_7227.fasta	sp|P54367|KC1A_DROME	dom1_20_286	1e-200	6e-172	1.41332527025	1.36596893835	Ortholog
UP000005640_9606.fasta	sp|P48730|KC1D_HUMAN	dom1_9_275	UP000000589_10090.fasta	sp|Q9DC28|KC1D_MOUSE	dom1_9_275	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P48736|PK3CG_HUMAN	dom1_724_1095	UP000000589_10090.fasta	sp|Q9JHG7|PK3CG_MOUSE	dom1_724_1095	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P49137|MAPK2_HUMAN	dom1_49_332	UP000000589_10090.fasta	sp|P49138|MAPK2_MOUSE	dom1_35_318	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P49137|MAPK2_HUMAN	dom1_49_332	UP000000803_7227.fasta	sp|P49071|MAPK2_DROME	dom1_17_283	2.89749892148e-171	1.40943250991e-142	1.20512816016	1.13165463869	Ortholog
UP000005640_9606.fasta	sp|P49336|CDK8_HUMAN	dom1_20_335	UP000000589_10090.fasta	sp|Q8R3L8|CDK8_MOUSE	dom1_20_335	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P49336|CDK8_HUMAN	dom1_20_335	UP000000803_7227.fasta	sp|Q9VT57|CDK8_DROME	dom1_21_335	1e-200	1e-200	1.41332527025	1.59555447897	Ortholog
UP000005640_9606.fasta	sp|P49674|KC1E_HUMAN	dom1_9_275	UP000000589_10090.fasta	sp|Q9JMK2|KC1E_MOUSE	dom1_9_275	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P49674|KC1E_HUMAN	dom1_9_275	UP000000803_7227.fasta	sp|O76324|DCO_DROME	dom1_9_275	1e-200	1e-200	1.41332527025	1.59555447897	Ortholog
UP000005640_9606.fasta	sp|P49759|CLK1_HUMAN	dom1_161_477	UP000000589_10090.fasta	sp|P22518|CLK1_MOUSE	dom1_160_476	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P49760|CLK2_HUMAN	dom1_163_479	UP000000589_10090.fasta	sp|O35491|CLK2_MOUSE	dom1_162_478	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P49760|CLK2_HUMAN	dom1_163_479	UP000000803_7227.fasta	sp|P49762|DOA_DROME	dom1_479_799	1e-200	2.37495263111e-175	1.41332527025	1.3931132794	Ortholog
UP000005640_9606.fasta	sp|P49761|CLK3_HUMAN	dom1_304_620	UP000000589_10090.fasta	sp|O35492|CLK3_MOUSE	dom1_304_620	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P49840|GSK3A_HUMAN	dom1_119_403	UP000000589_10090.fasta	sp|Q2NL51|GSK3A_MOUSE	dom1_119_404	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P49841|GSK3B_HUMAN	dom1_48_371	UP000000589_10090.fasta	sp|Q9WV60|GSK3B_MOUSE	dom1_48_371	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P49841|GSK3B_HUMAN	dom1_48_371	UP000000803_7227.fasta	sp|P18431|SGG_DROME	dom1_52_338	1e-200	1e-200	1.41332527025	1.59555447897	Ortholog
UP000005640_9606.fasta	sp|P50613|CDK7_HUMAN	dom1_11_295	UP000000589_10090.fasta	sp|Q03147|CDK7_MOUSE	dom1_11_295	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P50613|CDK7_HUMAN	dom1_11_295	UP000000803_7227.fasta	tr|Q24216|Q24216_DROME	dom1_8_295	4.51477574194e-172	4.20492568305e-163	1.21083366311	1.29540069842	Ortholog
UP000005640_9606.fasta	sp|P50750|CDK9_HUMAN	dom1_19_315	UP000000589_10090.fasta	sp|Q99J95|CDK9_MOUSE	dom1_16_315	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P50750|CDK9_HUMAN	dom1_19_315	UP000000803_7227.fasta	tr|O17432|O17432_DROME	dom1_48_347	1e-200	4.17409870511e-174	1.41332527025	1.38318168861	Ortholog
UP000005640_9606.fasta	sp|P51451|BLK_HUMAN	dom1_240_493	UP000000589_10090.fasta	sp|P16277|BLK_MOUSE	dom1_235_487	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P51617|IRAK1_HUMAN	dom1_212_520	UP000000589_10090.fasta	sp|Q62406|IRAK1_MOUSE	dom1_211_519	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P51617|IRAK1_HUMAN	dom1_212_520	UP000000803_7227.fasta	sp|Q05652|KPEL_DROME	dom1_212_497	7.1442284398e-43	1.4587666023e-46	0.297830349846	0.365669288682	Ortholog
UP000005640_9606.fasta	sp|P51813|BMX_HUMAN	dom1_412_674	UP000000589_10090.fasta	sp|P97504|BMX_MOUSE	dom1_388_649	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P51817|PRKX_HUMAN	dom1_44_303	UP000000589_10090.fasta	sp|Q922R0|PRKX_MOUSE	dom1_45_300	1e-200	1.81997252727e-172	1.01063024955	0.882785977316	Ortholog
UP000005640_9606.fasta	sp|P51817|PRKX_HUMAN	dom1_44_303	UP000000803_7227.fasta	sp|P16912|KAPC3_DROME	dom1_269_576	1.8019156473e-155	5.03710234162e-135	1.09351990459	1.07139743491	Ortholog
UP000005640_9606.fasta	sp|P51841|GUC2F_HUMAN	dom1_524_811	UP000000589_10090.fasta	sp|Q5SDA5|GUC2F_MOUSE	dom1_524_811	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P51841|GUC2F_HUMAN	dom1_524_811	UP000000803_7227.fasta	tr|A0A4D6K026|A0A4D6K026_DROME	dom1_763_1036	1e-200	2.67387359462e-82	1.41332527025	0.650769703719	Ortholog
UP000005640_9606.fasta	sp|P51955|NEK2_HUMAN	dom1_7_292	UP000000589_10090.fasta	sp|O35942|NEK2_MOUSE	dom1_5_273	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P51955|NEK2_HUMAN	dom1_7_292	UP000000803_7227.fasta	tr|Q9W3N8|Q9W3N8_DROME	dom1_18_281	8.21833316433e-97	2.35308308396e-102	0.678998321166	0.810767946789	Ortholog
UP000005640_9606.fasta	sp|P51956|NEK3_HUMAN	dom1_3_263	UP000000589_10090.fasta	sp|Q9R0A5|NEK3_MOUSE	dom1_1_309	1e-200	1.17575507654e-169	1.01063024955	0.86834058299	Ortholog
UP000005640_9606.fasta	sp|P51957|NEK4_HUMAN	dom1_2_338	UP000000589_10090.fasta	sp|Q9Z1J2|NEK4_MOUSE	dom1_6_298	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P52333|JAK3_HUMAN	dom1_521_779	UP000000589_10090.fasta	sp|Q62137|JAK3_MOUSE	dom1_517_775	1e-200	1.25e-166	1.01063024955	0.852783141504	Ortholog
UP000005640_9606.fasta	sp|P52333|JAK3_HUMAN	dom2_821_1098	UP000000589_10090.fasta	sp|Q62137|JAK3_MOUSE	dom2_816_1093	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P52564|MP2K6_HUMAN	dom1_52_314	UP000000589_10090.fasta	sp|P70236|MP2K6_MOUSE	dom1_52_314	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P53350|PLK1_HUMAN	dom1_53_332	UP000000589_10090.fasta	sp|Q07832|PLK1_MOUSE	dom1_51_305	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P53350|PLK1_HUMAN	dom1_53_332	UP000000803_7227.fasta	sp|P52304|POLO_DROME	dom1_25_321	1e-200	2.29407933603e-135	1.41332527025	1.07412242131	Ortholog
UP000005640_9606.fasta	sp|P53355|DAPK1_HUMAN	dom1_12_286	UP000000589_10090.fasta	sp|Q80YE7|DAPK1_MOUSE	dom1_12_286	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P53667|LIMK1_HUMAN	dom1_334_611	UP000000589_10090.fasta	sp|P53668|LIMK1_MOUSE	dom1_334_611	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P53667|LIMK1_HUMAN	dom1_334_611	UP000000803_7227.fasta	sp|Q8IR79|LIMK1_DROME	dom1_399_694	5.39822192949e-176	1.55734068206e-114	1.23855169548	0.907931260213	Ortholog
UP000005640_9606.fasta	sp|P53671|LIMK2_HUMAN	dom1_324_607	UP000000589_10090.fasta	sp|O54785|LIMK2_MOUSE	dom1_324_608	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P53778|MK12_HUMAN	dom1_21_311	UP000000589_10090.fasta	sp|O08911|MK12_MOUSE	dom1_21_311	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P53779|MK10_HUMAN	dom1_64_359	UP000000589_10090.fasta	sp|Q61831|MK10_MOUSE	dom1_64_359	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P54646|AAPK2_HUMAN	dom1_16_284	UP000000589_10090.fasta	sp|Q8BRK8|AAPK2_MOUSE	dom1_16_284	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P54646|AAPK2_HUMAN	dom1_16_284	UP000000803_7227.fasta	tr|O18645|O18645_DROME	dom1_27_320	1e-200	2.83224292743e-169	1.41332527025	1.3446365405	Ortholog
UP000005640_9606.fasta	sp|P54753|EPHB3_HUMAN	dom1_629_894	UP000000589_10090.fasta	sp|P54754|EPHB3_MOUSE	dom1_624_890	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P54760|EPHB4_HUMAN	dom1_615_880	UP000000589_10090.fasta	sp|P54761|EPHB4_MOUSE	dom1_615_879	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P54762|EPHB1_HUMAN	dom1_618_903	UP000000589_10090.fasta	sp|Q8CBF3|EPHB1_MOUSE	dom1_618_903	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P54764|EPHA4_HUMAN	dom1_597_883	UP000000589_10090.fasta	sp|Q03137|EPHA4_MOUSE	dom1_597_883	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P57058|HUNK_HUMAN	dom1_57_329	UP000000589_10090.fasta	sp|O88866|HUNK_MOUSE	dom1_57_329	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P57059|SIK1_HUMAN	dom1_26_282	UP000000589_10090.fasta	sp|Q60670|SIK1_MOUSE	dom1_24_292	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P57078|RIPK4_HUMAN	dom1_12_291	UP000000589_10090.fasta	sp|Q9ERK0|RIPK4_MOUSE	dom1_10_289	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P68400|CSK21_HUMAN	dom1_39_324	UP000000589_10090.fasta	sp|Q60737|CSK21_MOUSE	dom1_39_324	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P68400|CSK21_HUMAN	dom1_39_324	UP000000803_7227.fasta	sp|P08181|CSK2A_DROME	dom1_37_322	1e-200	1e-200	1.41332527025	1.59555447897	Ortholog
UP000005640_9606.fasta	sp|P78356|PI42B_HUMAN	dom1_30_415	UP000000589_10090.fasta	sp|Q80XI4|PI42B_MOUSE	dom1_30_415	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P78356|PI42B_HUMAN	dom1_30_415	UP000000803_7227.fasta	tr|Q8SXX1|Q8SXX1_DROME	dom1_24_403	3.5230668458e-154	4.80749414976e-154	1.08439557257	1.22313675612	Ortholog
UP000005640_9606.fasta	sp|P78362|SRPK2_HUMAN	dom1_81_686	UP000000589_10090.fasta	sp|O54781|SRPK2_MOUSE	dom1_79_679	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P78368|KC1G2_HUMAN	dom1_46_317	UP000000589_10090.fasta	sp|Q8BVP5|KC1G2_MOUSE	dom1_46_317	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P78527|PRKDC_HUMAN	dom1_3711_4015	UP000000589_10090.fasta	sp|P97313|PRKDC_MOUSE	dom1_3711_4015	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|P80192|M3K9_HUMAN	dom1_141_408	UP000000589_10090.fasta	sp|Q3U1V8|M3K9_MOUSE	dom1_134_401	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q00526|CDK3_HUMAN	dom1_3_289	UP000000589_10090.fasta	sp|Q80YP0|CDK3_MOUSE	dom1_3_285	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q00532|CDKL1_HUMAN	dom1_5_288	UP000000589_10090.fasta	sp|Q8CEQ0|CDKL1_MOUSE	dom1_4_287	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q00532|CDKL1_HUMAN	dom1_5_288	UP000000803_7227.fasta	tr|Q9VMN3|Q9VMN3_DROME	dom1_47_335	3.10813448872e-149	4.72983086378e-148	1.04944701425	1.17532654976	Ortholog
UP000005640_9606.fasta	sp|Q00534|CDK6_HUMAN	dom1_13_300	UP000000589_10090.fasta	sp|Q64261|CDK6_MOUSE	dom1_13_300	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q00534|CDK6_HUMAN	dom1_13_300	UP000000803_7227.fasta	tr|Q7K306|Q7K306_DROME	dom1_24_312	1.11489909857e-96	1.01e-97	0.678062333637	0.773809447366	Ortholog
UP000005640_9606.fasta	sp|Q00535|CDK5_HUMAN	dom1_4_289	UP000000589_10090.fasta	sp|P49615|CDK5_MOUSE	dom1_4_289	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q00535|CDK5_HUMAN	dom1_4_289	UP000000803_7227.fasta	sp|P48609|CDK5_DROME	dom1_4_286	3.30998489423e-175	2.27997807007e-172	1.23298619528	1.3693213625	Ortholog
UP000005640_9606.fasta	sp|Q00536|CDK16_HUMAN	dom1_165_446	UP000000589_10090.fasta	sp|Q04735|CDK16_MOUSE	dom1_165_446	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q00537|CDK17_HUMAN	dom1_183_473	UP000000589_10090.fasta	sp|Q8K0D0|CDK17_MOUSE	dom1_183_473	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q01973|ROR1_HUMAN	dom1_473_749	UP000000589_10090.fasta	sp|Q9Z139|ROR1_MOUSE	dom1_473_749	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q01973|ROR1_HUMAN	dom1_473_749	UP000000803_7227.fasta	sp|Q24488|ROR1_DROME	dom1_405_676	1.44561405638e-133	2.11990565828e-119	0.938730274475	0.946751635953	Ortholog
UP000005640_9606.fasta	sp|Q01974|ROR2_HUMAN	dom1_473_748	UP000000589_10090.fasta	sp|Q9Z138|ROR2_MOUSE	dom1_472_749	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q02156|KPCE_HUMAN	dom1_408_668	UP000000589_10090.fasta	sp|P16054|KPCE_MOUSE	dom1_408_668	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q02156|KPCE_HUMAN	dom1_408_668	UP000000803_7227.fasta	sp|P13678|KPC3_DROME	dom1_405_665	1e-200	4.72e-165	1.41332527025	1.31095588928	Ortholog
UP000005640_9606.fasta	sp|Q02750|MP2K1_HUMAN	dom1_66_361	UP000000589_10090.fasta	sp|P31938|MP2K1_MOUSE	dom1_66_363	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q02750|MP2K1_HUMAN	dom1_66_361	UP000000803_7227.fasta	sp|Q24324|DSOR1_DROME	dom1_85_364	1.18118584482e-177	3.86277102609e-153	1.25028181824	1.21591703005	Ortholog
UP000005640_9606.fasta	sp|Q02763|TIE2_HUMAN	dom1_818_1098	UP000000589_10090.fasta	sp|Q02858|TIE2_MOUSE	dom1_816_1096	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q02779|M3K10_HUMAN	dom1_96_366	UP000000589_10090.fasta	sp|Q66L42|M3K10_MOUSE	dom1_96_366	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q02846|GUC2D_HUMAN	dom1_525_807	UP000000589_10090.fasta	sp|P52785|GUC2E_MOUSE	dom1_527_811	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q04759|KPCT_HUMAN	dom1_375_653	UP000000589_10090.fasta	sp|Q02111|KPCT_MOUSE	dom1_377_653	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q04771|ACVR1_HUMAN	dom1_208_497	UP000000589_10090.fasta	sp|P37172|ACVR1_MOUSE	dom1_208_505	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q04771|ACVR1_HUMAN	dom1_208_497	UP000000803_7227.fasta	tr|A0A0B4K7J3|A0A0B4K7J3_DROME	dom1_276_565	5.59244132736e-179	1.37e-159	1.25964309686	1.26737508522	Ortholog
UP000005640_9606.fasta	sp|Q04912|RON_HUMAN	dom1_1081_1348	UP000000589_10090.fasta	sp|Q62190|RON_MOUSE	dom1_1059_1328	1e-200	1.2449899598e-180	1.01063024955	0.924755588645	Ortholog
UP000005640_9606.fasta	sp|Q05397|FAK1_HUMAN	dom1_415_738	UP000000589_10090.fasta	sp|P34152|FAK1_MOUSE	dom1_415_738	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q05397|FAK1_HUMAN	dom1_415_738	UP000000803_7227.fasta	tr|B7YZL9|B7YZL9_DROME	dom1_457_740	6.37076918433e-169	1.12249721603e-116	1.1885769299	0.925021231123	Ortholog
UP000005640_9606.fasta	sp|Q05513|KPCZ_HUMAN	dom1_243_518	UP000000589_10090.fasta	sp|Q02956|KPCZ_MOUSE	dom1_243_518	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q05655|KPCD_HUMAN	dom1_330_621	UP000000589_10090.fasta	sp|P28867|KPCD_MOUSE	dom1_344_619	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q05823|RN5A_HUMAN	dom1_366_586	UP000000589_10090.fasta	sp|Q05921|RN5A_MOUSE	dom1_368_584	1e-200	5.90474385558e-101	1.01063024955	0.515200952758	Ortholog
UP000005640_9606.fasta	sp|Q06187|BTK_HUMAN	dom1_401_657	UP000000589_10090.fasta	sp|P35991|BTK_MOUSE	dom1_401_657	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q06418|TYRO3_HUMAN	dom1_518_794	UP000000589_10090.fasta	sp|P55144|TYRO3_MOUSE	dom1_508_784	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q07002|CDK18_HUMAN	dom1_144_425	UP000000589_10090.fasta	sp|Q04899|CDK18_MOUSE	dom1_121_402	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q07912|ACK1_HUMAN	dom1_125_387	UP000000589_10090.fasta	sp|O54967|ACK1_MOUSE	dom1_97_387	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q07912|ACK1_HUMAN	dom1_125_387	UP000000803_7227.fasta	tr|Q9VZI2|Q9VZI2_DROME	dom1_122_388	1.20946269062e-167	1.39491935251e-132	1.17954295049	1.05191277631	Ortholog
UP000005640_9606.fasta	sp|Q08345|DDR1_HUMAN	dom1_610_908	UP000000589_10090.fasta	sp|Q03146|DDR1_MOUSE	dom1_608_911	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
UP000005640_9606.fasta	sp|Q08881|ITK_HUMAN	dom1_361_618	UP000000589_10090.fasta	sp|Q03526|ITK_MOUSE	dom1_366_622	1e-200	1e-200	1.01063024955	1.02804973864	Ortholog
